date,mode,origin,destination,operator,available_seats,tickets_sold,avg_fare_toman,revenue_toman,searches,bookings,cancellations
1404-07-15,Train,Tehran,Qom,Joopar,2016,706,1533454,1082618524,1905,748,41
1404-07-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1914,670,2332994,1563105980,1718,710,39
1404-07-15,Bus,Mashhad,Isfahan,Iran Peyma,1985,785,2377184,1866089440,2141,832,46
1404-07-15,Bus,Mashhad,Isfahan,Royal Safar,1859,651,2421374,1576314474,1865,690,38
1404-07-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1653,724,2465564,1785068336,2064,767,42
1404-07-15,Train,Mashhad,Isfahan,RAJA,2481,868,3254788,2825155984,2226,920,51
1404-07-15,Train,Mashhad,Isfahan,Fadak,2573,901,3316438,2988110638,2457,955,53
1404-07-15,Train,Mashhad,Isfahan,Noor,2410,844,3378088,2851106272,2417,895,49
1404-07-15,Train,Mashhad,Isfahan,Bon Rail,2143,750,3439738,2579803500,2138,795,44
1404-07-15,Train,Mashhad,Isfahan,Joopar,2016,706,3501388,2471979928,1905,748,41
1404-07-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1914,670,2694109,1805053030,1718,710,39
1404-07-15,Bus,Mashhad,Shiraz,Iran Peyma,1985,695,2745139,1907871605,1895,737,41
1404-07-15,Bus,Mashhad,Shiraz,Royal Safar,1859,651,2796169,1820306019,1865,690,38
1404-07-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1653,579,2847199,1648528221,1650,614,34
1404-07-15,Train,Mashhad,Shiraz,RAJA,2481,868,3729939,3237587052,2226,920,51
1404-07-15,Train,Mashhad,Shiraz,Fadak,2573,901,3800589,3424330689,2457,955,53
1404-07-15,Train,Mashhad,Shiraz,Noor,2410,844,3871239,3267325716,2417,895,49
1404-07-15,Train,Mashhad,Shiraz,Bon Rail,2143,750,3941889,2956416750,2138,795,44
1404-07-15,Train,Mashhad,Shiraz,Joopar,2016,706,4012539,2832852534,1905,748,41
1404-07-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1914,670,2784388,1865539960,1718,710,39
1404-07-15,Bus,Mashhad,Ahvaz,Iran Peyma,1985,695,2837128,1971803960,1895,737,41
1404-07-15,Bus,Mashhad,Ahvaz,Royal Safar,1859,651,2889868,1881304068,1865,690,38
1404-07-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1653,579,2942608,1703770032,1650,614,34
1404-07-15,Train,Mashhad,Ahvaz,RAJA,2481,868,3848727,3340695036,2226,920,51
1404-07-15,Train,Mashhad,Ahvaz,Fadak,2573,901,3921627,3533385927,2457,955,53
1404-07-15,Train,Mashhad,Ahvaz,Noor,2410,844,3994527,3371380788,2417,895,49
1404-07-15,Train,Mashhad,Ahvaz,Bon Rail,2143,750,4067427,3050570250,2138,795,44
1404-07-15,Train,Mashhad,Ahvaz,Joopar,2016,706,4140327,2923070862,1905,748,41
1404-07-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1914,742,1303816,967431472,1903,787,43
1404-07-15,Bus,Isfahan,Shiraz,Iran Peyma,1985,891,1328512,1183704192,2430,944,52
1404-07-15,Bus,Isfahan,Shiraz,Royal Safar,1859,827,1353208,1119103016,2369,877,48
1404-07-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1653,760,1377904,1047207040,2166,806,44
1404-07-15,Train,Isfahan,Shiraz,RAJA,2481,868,1900606,1649726008,2226,920,51
1404-07-15,Train,Isfahan,Shiraz,Fadak,2573,901,1936606,1744882006,2457,955,53
1404-07-15,Train,Isfahan,Shiraz,Noor,2410,844,1972606,1664879464,2417,895,49
1404-07-15,Train,Isfahan,Shiraz,Bon Rail,2143,750,2008606,1506454500,2138,795,44
1404-07-15,Train,Isfahan,Shiraz,Joopar,2016,706,2044606,1443491836,1905,748,41
1404-08-15,Bus,Tehran,Mashhad,Seir-o-Safar,1985,1554,2213966,3440503164,4238,1647,91
1404-08-15,Bus,Tehran,Mashhad,Iran Peyma,1859,1282,2256446,2892763772,3672,1359,75
1404-08-15,Bus,Tehran,Mashhad,Royal Safar,1653,1354,2298926,3112745804,3860,1435,79
1404-08-15,Bus,Tehran,Mashhad,Ham-o-Safar,1555,1223,2341406,2863539538,3300,1296,71
1404-08-15,Train,Tehran,Mashhad,RAJA,2573,901,3095800,2789315800,2457,955,53
1404-08-15,Train,Tehran,Mashhad,Fadak,2410,844,3155200,2662988800,2417,895,49
1404-08-15,Train,Tehran,Mashhad,Noor,2143,750,3214600,2410950000,2138,795,44
1404-08-15,Train,Tehran,Mashhad,Bon Rail,2016,706,3274000,2311444000,1905,748,41
1404-08-15,Train,Tehran,Mashhad,Joopar,2147,751,3333400,2503383400,1913,796,44
1404-08-15,Train,Tehran,Mashhad,Rail Seir Kosar,2415,845,3392800,2866916000,2144,896,49
1404-08-15,Bus,Tehran,Shiraz,Seir-o-Safar,1985,1258,1857480,2336709840,3431,1333,73
1404-08-15,Bus,Tehran,Shiraz,Iran Peyma,1859,1129,1893120,2137332480,3234,1197,66
1404-08-15,Bus,Tehran,Shiraz,Royal Safar,1653,1193,1928760,2301010680,3401,1265,70
1404-08-15,Bus,Tehran,Shiraz,Ham-o-Safar,1555,980,1964400,1925112000,2644,1039,57
1404-08-15,Train,Tehran,Shiraz,RAJA,2573,901,2626739,2366691839,2457,955,53
1404-08-15,Train,Tehran,Shiraz,Fadak,2410,844,2677139,2259505316,2417,895,49
1404-08-15,Train,Tehran,Shiraz,Noor,2143,750,2727539,2045654250,2138,795,44
1404-08-15,Train,Tehran,Shiraz,Bon Rail,2016,706,2777939,1961224934,1905,748,41
1404-08-15,Train,Tehran,Shiraz,Joopar,2147,751,2828339,2124082589,1913,796,44
1404-08-15,Bus,Tehran,Isfahan,Seir-o-Safar,1985,1162,1411872,1640595264,3169,1232,68
1404-08-15,Bus,Tehran,Isfahan,Iran Peyma,1859,1132,1438962,1628904984,3242,1200,66
1404-08-15,Bus,Tehran,Isfahan,Royal Safar,1653,994,1466052,1457255688,2833,1054,58
1404-08-15,Bus,Tehran,Isfahan,Ham-o-Safar,1555,1079,1493142,1611100218,2912,1144,63
1404-08-15,Train,Tehran,Isfahan,RAJA,2573,901,2040414,1838413014,2457,955,53
1404-08-15,Train,Tehran,Isfahan,Fadak,2410,844,2079564,1755152016,2417,895,49
1404-08-15,Train,Tehran,Isfahan,Noor,2143,750,2118714,1589035500,2138,795,44
1404-08-15,Train,Tehran,Isfahan,Bon Rail,2016,706,2157864,1523451984,1905,748,41
1404-08-15,Train,Tehran,Isfahan,Joopar,2147,751,2197014,1649957514,1913,796,44
1404-08-15,Bus,Tehran,Tabriz,Seir-o-Safar,1985,1022,1768359,1807262898,2787,1083,60
1404-08-15,Bus,Tehran,Tabriz,Iran Peyma,1859,1094,1802289,1971704166,3134,1160,64
1404-08-15,Bus,Tehran,Tabriz,Royal Safar,1653,978,1836219,1795822182,2788,1037,57
1404-08-15,Bus,Tehran,Tabriz,Ham-o-Safar,1555,937,1870149,1752329613,2528,993,55
1404-08-15,Train,Tehran,Tabriz,RAJA,2573,901,2509474,2261036074,2457,955,53
1404-08-15,Train,Tehran,Tabriz,Fadak,2410,844,2557624,2158634656,2417,895,49
1404-08-15,Train,Tehran,Tabriz,Noor,2143,750,2605774,1954330500,2138,795,44
1404-08-15,Train,Tehran,Tabriz,Bon Rail,2016,706,2653924,1873670344,1905,748,41
1404-08-15,Train,Tehran,Tabriz,Joopar,2147,751,2702074,2029257574,1913,796,44
1404-08-15,Bus,Tehran,Rasht,Seir-o-Safar,1985,1118,1197981,1339342758,3049,1185,65
1404-08-15,Bus,Tehran,Rasht,Iran Peyma,1859,931,1220967,1136720277,2667,987,54
1404-08-15,Bus,Tehran,Rasht,Royal Safar,1653,972,1243953,1209122316,2771,1030,57
1404-08-15,Bus,Tehran,Rasht,Ham-o-Safar,1555,890,1266939,1127575710,2402,943,52
1404-08-15,Train,Tehran,Rasht,RAJA,2573,901,1758977,1584838277,2457,955,53
1404-08-15,Train,Tehran,Rasht,Fadak,2410,844,1792727,1513061588,2417,895,49
1404-08-15,Train,Tehran,Rasht,Noor,2143,750,1826477,1369857750,2138,795,44
1404-08-15,Train,Tehran,Rasht,Bon Rail,2016,706,1860227,1313320262,1905,748,41
1404-08-15,Train,Tehran,Rasht,Joopar,2147,751,1893977,1422376727,1913,796,44
1404-08-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1985,845,2071372,1750309340,2304,896,49
1404-08-15,Bus,Tehran,Ahvaz,Iran Peyma,1859,1016,2111116,2144893856,2910,1077,59
1404-08-15,Bus,Tehran,Ahvaz,Royal Safar,1653,786,2150860,1690575960,2241,833,46
1404-08-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1555,890,2190604,1949637560,2402,943,52
1404-08-15,Train,Tehran,Ahvaz,RAJA,2573,901,2908176,2620266576,2457,955,53
1404-08-15,Train,Tehran,Ahvaz,Fadak,2410,844,2963976,2501595744,2417,895,49
1404-08-15,Train,Tehran,Ahvaz,Noor,2143,750,3019776,2264832000,2138,795,44
1404-08-15,Train,Tehran,Ahvaz,Bon Rail,2016,706,3075576,2171356656,1905,748,41
1404-08-15,Train,Tehran,Ahvaz,Joopar,2147,751,3131376,2351663376,1913,796,44
1404-08-15,Bus,Tehran,Kerman,Seir-o-Safar,1985,874,2392209,2090790666,2383,926,51
1404-08-15,Bus,Tehran,Kerman,Iran Peyma,1859,686,2438109,1672542774,1965,727,40
1404-08-15,Bus,Tehran,Kerman,Royal Safar,1653,789,2484009,1959883101,2249,836,46
1404-08-15,Bus,Tehran,Kerman,Ham-o-Safar,1555,634,2529909,1603962306,1711,672,37
1404-08-15,Train,Tehran,Kerman,RAJA,2573,901,3330330,3000627330,2457,955,53
1404-08-15,Train,Tehran,Kerman,Fadak,2410,844,3394230,2864730120,2417,895,49
1404-08-15,Train,Tehran,Kerman,Noor,2143,750,3458130,2593597500,2138,795,44
1404-08-15,Train,Tehran,Kerman,Bon Rail,2016,706,3522030,2486553180,1905,748,41
1404-08-15,Train,Tehran,Kerman,Joopar,2147,751,3585930,2693033430,1913,796,44
1404-08-15,Bus,Tehran,Qom,Seir-o-Safar,1985,1166,930616,1085098256,3180,1236,68
1404-08-15,Bus,Tehran,Qom,Iran Peyma,1859,1382,948472,1310788304,3959,1465,81
1404-08-15,Bus,Tehran,Qom,Royal Safar,1653,1033,966328,998216824,2945,1095,60
1404-08-15,Bus,Tehran,Qom,Ham-o-Safar,1555,1258,984184,1238103472,3395,1333,73
1404-08-15,Train,Tehran,Qom,RAJA,2573,901,1407182,1267870982,2457,955,53
1404-08-15,Train,Tehran,Qom,Fadak,2410,844,1434182,1210449608,2417,895,49
1404-08-15,Train,Tehran,Qom,Noor,2143,750,1461182,1095886500,2138,795,44
1404-08-15,Train,Tehran,Qom,Bon Rail,2016,706,1488182,1050656492,1905,748,41
1404-08-15,Train,Tehran,Qom,Joopar,2147,751,1515182,1137901682,1913,796,44
1404-08-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1985,793,2303088,1826348784,2162,841,46
1404-08-15,Bus,Mashhad,Isfahan,Iran Peyma,1859,674,2347278,1582065372,1931,714,39
1404-08-15,Bus,Mashhad,Isfahan,Royal Safar,1653,744,2391468,1779252192,2121,789,43
1404-08-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1555,593,2435658,1444345194,1600,629,35
1404-08-15,Train,Mashhad,Isfahan,RAJA,2573,901,3213065,2894971565,2457,955,53
1404-08-15,Train,Mashhad,Isfahan,Fadak,2410,844,3274715,2763859460,2417,895,49
1404-08-15,Train,Mashhad,Isfahan,Noor,2143,750,3336365,2502273750,2138,795,44
1404-08-15,Train,Mashhad,Isfahan,Bon Rail,2016,706,3398015,2398998590,1905,748,41
1404-08-15,Train,Mashhad,Isfahan,Joopar,2147,751,3459665,2598208415,1913,796,44
1404-08-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1985,695,2659574,1848403930,1895,737,41
1404-08-15,Bus,Mashhad,Shiraz,Iran Peyma,1859,651,2710604,1764603204,1865,690,38
1404-08-15,Bus,Mashhad,Shiraz,Royal Safar,1653,579,2761634,1598986086,1650,614,34
1404-08-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1555,608,2812664,1710099712,1641,644,35
1404-08-15,Train,Mashhad,Shiraz,RAJA,2573,901,3682126,3317595526,2457,955,53
1404-08-15,Train,Mashhad,Shiraz,Fadak,2410,844,3752776,3167342944,2417,895,49
1404-08-15,Train,Mashhad,Shiraz,Noor,2143,750,3823426,2867569500,2138,795,44
1404-08-15,Train,Mashhad,Shiraz,Bon Rail,2016,706,3894076,2749217656,1905,748,41
1404-08-15,Train,Mashhad,Shiraz,Joopar,2147,751,3964726,2977509226,1913,796,44
1404-08-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1985,695,2748695,1910343025,1895,737,41
1404-08-15,Bus,Mashhad,Ahvaz,Iran Peyma,1859,651,2801435,1823734185,1865,690,38
1404-08-15,Bus,Mashhad,Ahvaz,Royal Safar,1653,579,2854175,1652567325,1650,614,34
1404-08-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1555,544,2906915,1581361760,1468,577,32
1404-08-15,Train,Mashhad,Ahvaz,RAJA,2573,901,3799391,3423251291,2457,955,53
1404-08-15,Train,Mashhad,Ahvaz,Fadak,2410,844,3872291,3268213604,2417,895,49
1404-08-15,Train,Mashhad,Ahvaz,Noor,2143,750,3945191,2958893250,2138,795,44
1404-08-15,Train,Mashhad,Ahvaz,Bon Rail,2016,706,4018091,2836772246,1905,748,41
1404-08-15,Train,Mashhad,Ahvaz,Joopar,2147,751,4090991,3072334241,1913,796,44
1404-08-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1985,948,1287102,1220172696,2585,1005,55
1404-08-15,Bus,Isfahan,Shiraz,Iran Peyma,1859,829,1311798,1087480542,2375,879,48
1404-08-15,Bus,Isfahan,Shiraz,Royal Safar,1653,817,1336494,1091915598,2329,866,48
1404-08-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1555,795,1361190,1082146050,2145,843,46
1404-08-15,Train,Isfahan,Shiraz,RAJA,2573,901,1876242,1690494042,2457,955,53
1404-08-15,Train,Isfahan,Shiraz,Fadak,2410,844,1912242,1613932248,2417,895,49
1404-08-15,Train,Isfahan,Shiraz,Noor,2143,750,1948242,1461181500,2138,795,44
1404-08-15,Train,Isfahan,Shiraz,Bon Rail,2016,706,1984242,1400874852,1905,748,41
1404-08-15,Train,Isfahan,Shiraz,Joopar,2147,751,2020242,1517201742,1913,796,44
1404-09-15,Bus,Tehran,Mashhad,Seir-o-Safar,1859,1090,2186303,2383070270,3122,1155,64
1404-09-15,Bus,Tehran,Mashhad,Iran Peyma,1653,1210,2228783,2696827430,3449,1283,71
1404-09-15,Bus,Tehran,Mashhad,Royal Safar,1555,1033,2271263,2346214679,2787,1095,60
1404-09-15,Bus,Tehran,Mashhad,Ham-o-Safar,1656,1255,2313743,2903747465,3197,1330,73
1404-09-15,Train,Tehran,Mashhad,RAJA,2410,844,3057118,2580207592,2417,895,49
1404-09-15,Train,Tehran,Mashhad,Fadak,2143,750,3116518,2337388500,2138,795,44
1404-09-15,Train,Tehran,Mashhad,Noor,2016,706,3175918,2242198108,1905,748,41
1404-09-15,Train,Tehran,Mashhad,Bon Rail,2147,751,3235318,2429723818,1913,796,44
1404-09-15,Train,Tehran,Mashhad,Joopar,2415,845,3294718,2784036710,2144,896,49
1404-09-15,Train,Tehran,Mashhad,Rail Seir Kosar,2574,901,3354118,3022060318,2411,955,53
1404-09-15,Bus,Tehran,Shiraz,Seir-o-Safar,1859,1015,1834271,1861785065,2907,1076,59
1404-09-15,Bus,Tehran,Shiraz,Iran Peyma,1653,1012,1869911,1892349932,2885,1073,59
1404-09-15,Bus,Tehran,Shiraz,Royal Safar,1555,876,1905551,1669262676,2364,929,51
1404-09-15,Bus,Tehran,Shiraz,Ham-o-Safar,1656,1143,1941191,2218781313,2912,1212,67
1404-09-15,Train,Tehran,Shiraz,RAJA,2410,844,2593919,2189267636,2417,895,49
1404-09-15,Train,Tehran,Shiraz,Fadak,2143,750,2644319,1983239250,2138,795,44
1404-09-15,Train,Tehran,Shiraz,Noor,2016,706,2694719,1902471614,1905,748,41
1404-09-15,Train,Tehran,Shiraz,Bon Rail,2147,751,2745119,2061584369,1913,796,44
1404-09-15,Train,Tehran,Shiraz,Joopar,2415,845,2795519,2362213555,2144,896,49
1404-09-15,Bus,Tehran,Isfahan,Seir-o-Safar,1859,951,1394231,1325913681,2724,1008,55
1404-09-15,Bus,Tehran,Isfahan,Iran Peyma,1653,896,1421321,1273503616,2554,950,52
1404-09-15,Bus,Tehran,Isfahan,Royal Safar,1555,915,1448411,1325296065,2469,970,53
1404-09-15,Bus,Tehran,Isfahan,Ham-o-Safar,1656,920,1475501,1357460920,2344,975,54
1404-09-15,Train,Tehran,Isfahan,RAJA,2410,844,2014919,1700591636,2417,895,49
1404-09-15,Train,Tehran,Isfahan,Fadak,2143,750,2054069,1540551750,2138,795,44
1404-09-15,Train,Tehran,Isfahan,Noor,2016,706,2093219,1477812614,1905,748,41
1404-09-15,Train,Tehran,Isfahan,Bon Rail,2147,751,2132369,1601409119,1913,796,44
1404-09-15,Train,Tehran,Isfahan,Joopar,2415,845,2171519,1834933555,2144,896,49
1404-09-15,Bus,Tehran,Tabriz,Seir-o-Safar,1859,979,1746263,1709591477,2804,1038,57
1404-09-15,Bus,Tehran,Tabriz,Iran Peyma,1653,824,1780193,1466879032,2349,873,48
1404-09-15,Bus,Tehran,Tabriz,Royal Safar,1555,846,1814123,1534748058,2283,897,49
1404-09-15,Bus,Tehran,Tabriz,Ham-o-Safar,1656,946,1848053,1748258138,2410,1003,55
1404-09-15,Train,Tehran,Tabriz,RAJA,2410,844,2478119,2091532436,2417,895,49
1404-09-15,Train,Tehran,Tabriz,Fadak,2143,750,2526269,1894701750,2138,795,44
1404-09-15,Train,Tehran,Tabriz,Noor,2016,706,2574419,1817539814,1905,748,41
1404-09-15,Train,Tehran,Tabriz,Bon Rail,2147,751,2622569,1969549319,1913,796,44
1404-09-15,Train,Tehran,Tabriz,Joopar,2415,845,2670719,2256757555,2144,896,49
1404-09-15,Bus,Tehran,Rasht,Seir-o-Safar,1859,790,1183012,934579480,2263,837,46
1404-09-15,Bus,Tehran,Rasht,Iran Peyma,1653,869,1205998,1048012262,2477,921,51
1404-09-15,Bus,Tehran,Rasht,Royal Safar,1555,751,1228984,922966984,2027,796,44
1404-09-15,Bus,Tehran,Rasht,Ham-o-Safar,1656,900,1251970,1126773000,2293,954,52
1404-09-15,Train,Tehran,Rasht,RAJA,2410,844,1736999,1466027156,2417,895,49
1404-09-15,Train,Tehran,Rasht,Fadak,2143,750,1770749,1328061750,2138,795,44
1404-09-15,Train,Tehran,Rasht,Noor,2016,706,1804499,1273976294,1905,748,41
1404-09-15,Train,Tehran,Rasht,Bon Rail,2147,751,1838249,1380524999,1913,796,44
1404-09-15,Train,Tehran,Rasht,Joopar,2415,845,1871999,1581839155,2144,896,49
1404-09-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1859,892,2045490,1824577080,2555,946,52
1404-09-15,Bus,Tehran,Ahvaz,Iran Peyma,1653,671,2085234,1399192014,1913,711,39
1404-09-15,Bus,Tehran,Ahvaz,Royal Safar,1555,795,2124978,1689357510,2145,843,46
1404-09-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1656,757,2164722,1638694554,1929,802,44
1404-09-15,Train,Tehran,Ahvaz,RAJA,2410,844,2871838,2423831272,2417,895,49
1404-09-15,Train,Tehran,Ahvaz,Fadak,2143,750,2927638,2195728500,2138,795,44
1404-09-15,Train,Tehran,Ahvaz,Noor,2016,706,2983438,2106307228,1905,748,41
1404-09-15,Train,Tehran,Ahvaz,Bon Rail,2147,751,3039238,2282467738,1913,796,44
1404-09-15,Train,Tehran,Ahvaz,Joopar,2415,845,3095038,2615307110,2144,896,49
1404-09-15,Bus,Tehran,Kerman,Seir-o-Safar,1859,651,2362319,1537869669,1865,690,38
1404-09-15,Bus,Tehran,Kerman,Iran Peyma,1653,690,2408219,1661671110,1967,731,40
1404-09-15,Bus,Tehran,Kerman,Royal Safar,1555,545,2454119,1337494855,1471,578,32
1404-09-15,Bus,Tehran,Kerman,Ham-o-Safar,1656,740,2500019,1850014060,1885,784,43
1404-09-15,Train,Tehran,Kerman,RAJA,2410,844,3288718,2775677992,2417,895,49
1404-09-15,Train,Tehran,Kerman,Fadak,2143,750,3352618,2514463500,2138,795,44
1404-09-15,Train,Tehran,Kerman,Noor,2016,706,3416518,2412061708,1905,748,41
1404-09-15,Train,Tehran,Kerman,Bon Rail,2147,751,3480418,2613793918,1913,796,44
1404-09-15,Train,Tehran,Kerman,Joopar,2415,845,3544318,2994948710,2144,896,49
1404-09-15,Bus,Tehran,Qom,Seir-o-Safar,1859,1184,918988,1088081792,3391,1255,69
1404-09-15,Bus,Tehran,Qom,Iran Peyma,1653,909,936844,851591196,2591,964,53
1404-09-15,Bus,Tehran,Qom,Royal Safar,1555,1098,954700,1048260600,2963,1164,64
1404-09-15,Bus,Tehran,Qom,Ham-o-Safar,1656,977,972556,950187212,2489,1036,57
1404-09-15,Train,Tehran,Qom,RAJA,2410,844,1389599,1172821556,2417,895,49
1404-09-15,Train,Tehran,Qom,Fadak,2143,750,1416599,1062449250,2138,795,44
1404-09-15,Train,Tehran,Qom,Noor,2016,706,1443599,1019180894,1905,748,41
1404-09-15,Train,Tehran,Qom,Bon Rail,2147,751,1470599,1104419849,1913,796,44
1404-09-15,Train,Tehran,Qom,Joopar,2415,845,1497599,1265471155,2144,896,49
1404-09-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1859,651,2274311,1480576461,1865,690,38
1404-09-15,Bus,Mashhad,Isfahan,Iran Peyma,1653,636,2318501,1474566636,1813,674,37
1404-09-15,Bus,Mashhad,Isfahan,Royal Safar,1555,544,2362691,1285303904,1468,577,32
1404-09-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1656,709,2406881,1706478629,1806,752,41
1404-09-15,Train,Mashhad,Isfahan,RAJA,2410,844,3172918,2677942792,2417,895,49
1404-09-15,Train,Mashhad,Isfahan,Fadak,2143,750,3234568,2425926000,2138,795,44
1404-09-15,Train,Mashhad,Isfahan,Noor,2016,706,3296218,2327129908,1905,748,41
1404-09-15,Train,Mashhad,Isfahan,Bon Rail,2147,751,3357868,2521758868,1913,796,44
1404-09-15,Train,Mashhad,Isfahan,Joopar,2415,845,3419518,2889492710,2144,896,49
1404-09-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1859,651,2626343,1709749293,1865,690,38
1404-09-15,Bus,Mashhad,Shiraz,Iran Peyma,1653,579,2677373,1550198967,1650,614,34
1404-09-15,Bus,Mashhad,Shiraz,Royal Safar,1555,544,2728403,1484251232,1468,577,32
1404-09-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1656,580,2779433,1612071140,1478,615,34
1404-09-15,Train,Mashhad,Shiraz,RAJA,2410,844,3636118,3068883592,2417,895,49
1404-09-15,Train,Mashhad,Shiraz,Fadak,2143,750,3706768,2780076000,2138,795,44
1404-09-15,Train,Mashhad,Shiraz,Noor,2016,706,3777418,2666857108,1905,748,41
1404-09-15,Train,Mashhad,Shiraz,Bon Rail,2147,751,3848068,2889899068,1913,796,44
1404-09-15,Train,Mashhad,Shiraz,Joopar,2415,845,3918718,3311316710,2144,896,49
1404-09-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1859,651,2714350,1767041850,1865,690,38
1404-09-15,Bus,Mashhad,Ahvaz,Iran Peyma,1653,579,2767090,1602145110,1650,614,34
1404-09-15,Bus,Mashhad,Ahvaz,Royal Safar,1555,544,2819830,1533987520,1468,577,32
1404-09-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1656,580,2872570,1666090600,1478,615,34
1404-09-15,Train,Mashhad,Ahvaz,RAJA,2410,844,3751918,3166618792,2417,895,49
1404-09-15,Train,Mashhad,Ahvaz,Fadak,2143,750,3824818,2868613500,2138,795,44
1404-09-15,Train,Mashhad,Ahvaz,Noor,2016,706,3897718,2751788908,1905,748,41
1404-09-15,Train,Mashhad,Ahvaz,Bon Rail,2147,751,3970618,2981934118,1913,796,44
1404-09-15,Train,Mashhad,Ahvaz,Joopar,2415,845,4043518,3416772710,2144,896,49
1404-09-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1859,699,1271020,888442980,2002,741,41
1404-09-15,Bus,Isfahan,Shiraz,Iran Peyma,1653,734,1295716,951055544,2092,778,43
1404-09-15,Bus,Isfahan,Shiraz,Royal Safar,1555,670,1320412,884676040,1808,710,39
1404-09-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1656,755,1345108,1015556540,1923,800,44
1404-09-15,Train,Isfahan,Shiraz,RAJA,2410,844,1852799,1563762356,2417,895,49
1404-09-15,Train,Isfahan,Shiraz,Fadak,2143,750,1888799,1416599250,2138,795,44
1404-09-15,Train,Isfahan,Shiraz,Noor,2016,706,1924799,1358908094,1905,748,41
1404-09-15,Train,Isfahan,Shiraz,Bon Rail,2147,751,1960799,1472560049,1913,796,44
1404-09-15,Train,Isfahan,Shiraz,Joopar,2415,845,1996799,1687295155,2144,896,49
1404-10-15,Bus,Tehran,Mashhad,Seir-o-Safar,1653,1156,2166498,2504471688,3295,1225,67
1404-10-15,Bus,Tehran,Mashhad,Iran Peyma,1555,945,2208978,2087484210,2550,1002,55
1404-10-15,Bus,Tehran,Mashhad,Royal Safar,1656,1217,2251458,2740024386,3101,1290,71
1404-10-15,Bus,Tehran,Mashhad,Ham-o-Safar,1863,1288,2293938,2954592144,3268,1365,75
1404-10-15,Train,Tehran,Mashhad,RAJA,2143,750,3029425,2272068750,2138,795,44
1404-10-15,Train,Tehran,Mashhad,Fadak,2016,706,3088825,2180710450,1905,748,41
1404-10-15,Train,Tehran,Mashhad,Noor,2147,751,3148225,2364316975,1913,796,44
1404-10-15,Train,Tehran,Mashhad,Bon Rail,2415,845,3207625,2710443125,2144,896,49
1404-10-15,Train,Tehran,Mashhad,Joopar,2574,901,3267025,2943589525,2411,955,53
1404-10-15,Train,Tehran,Mashhad,Rail Seir Kosar,2477,867,3326425,2884010475,2460,919,51
1404-10-15,Bus,Tehran,Shiraz,Seir-o-Safar,1653,921,1817655,1674060255,2625,976,54
1404-10-15,Bus,Tehran,Shiraz,Iran Peyma,1555,849,1853295,1573447455,2291,900,50
1404-10-15,Bus,Tehran,Shiraz,Royal Safar,1656,1053,1888935,1989048555,2683,1116,61
1404-10-15,Bus,Tehran,Shiraz,Ham-o-Safar,1863,1051,1924575,2022728325,2666,1114,61
1404-10-15,Train,Tehran,Shiraz,RAJA,2143,750,2570421,1927815750,2138,795,44
1404-10-15,Train,Tehran,Shiraz,Fadak,2016,706,2620821,1850299626,1905,748,41
1404-10-15,Train,Tehran,Shiraz,Noor,2147,751,2671221,2006086971,1913,796,44
1404-10-15,Train,Tehran,Shiraz,Bon Rail,2415,845,2721621,2299769745,2144,896,49
1404-10-15,Train,Tehran,Shiraz,Joopar,2574,901,2772021,2497590921,2411,955,53
1404-10-15,Bus,Tehran,Isfahan,Seir-o-Safar,1653,870,1381601,1201992870,2480,922,51
1404-10-15,Bus,Tehran,Isfahan,Iran Peyma,1555,832,1408691,1172030912,2245,882,49
1404-10-15,Bus,Tehran,Isfahan,Royal Safar,1656,895,1435781,1285023995,2280,949,52
1404-10-15,Bus,Tehran,Isfahan,Ham-o-Safar,1863,1138,1462871,1664747198,2887,1206,66
1404-10-15,Train,Tehran,Isfahan,RAJA,2143,750,1996667,1497500250,2138,795,44
1404-10-15,Train,Tehran,Isfahan,Fadak,2016,706,2035817,1437286802,1905,748,41
